Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
1712238,Nurota tumani,Нуратинский район,Nurota district,Нурота тумани,301.0,382.0,368.0,305.0,314.0,408.0,448.0,403.0,440.0,374.0,488.0,329.0,276.0,238.0,237.0
1712244,Tomdi tumani,Тамдынский район,Tomdy district,Томди тумани,87.0,87.0,106.0,67.0,82.0,83.0,73.0,54.0,59.0,56.0,45.0,51.0,34.0,31.0,29.0
1712248,Uchquduq tumani,Учкудукский район,Uchkuduk district,Учқудуқ тумани,48.0,60.0,35.0,41.0,23.0,56.0,142.0,47.0,55.0,17.0,45.0,19.0,58.0,25.0,21.0
1712251,Xatirchi tumani,Хатырчинский район,Khatyrchi district,Хатирчи тумани,1434.0,1666.0,1848.0,1432.0,1457.0,1328.0,1319.0,1555.0,1653.0,1585.0,1579.0,1590.0,1118.0,1127.0,1046.0
1714,Namangan viloyati,Наманганская область,Namangan region,Наманган вилояти,11132.0,10699.0,11464.0,11234.0,11227.0,12147.0,11585.0,10077.0,9703.0,9709.0,8942.0,8512.0,7859.0,8273.0,7637.0
1714401,Namangan shahri,Город Наманган,Namangan city,Наманган шаҳри,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1714204,Mingbuloq tumani,Мингбулакский район,Mingbulak district,Мингбулоқ тумани,629.0,613.0,600.0,668.0,736.0,743.0,819.0,802.0,795.0,886.0,729.0,669.0,657.0,683.0,693.0
1714207,Kosonsoy tumani,Касансайский район,Kasansay district,Косонсой тумани,1082.0,937.0,1148.0,1045.0,1038.0,1107.0,984.0,920.0,867.0,913.0,897.0,795.0,775.0,736.0,644.0
1714212,Namangan tumani,Наманганский район,Namangan district,Наманган тумани,1212.0,1099.0,1118.0,1250.0,1214.0,1548.0,1318.0,1046.0,1029.0,1030.0,1027.0,1046.0,904.0,915.0,839.0
1714216,Norin tumani,Нарынский район,Naryn district,Норин тумани,827.0,809.0,914.0,838.0,801.0,861.0,932.0,971.0,961.0,914.0,885.0,748.0,723.0,774.0,748.0
