Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
1714236,Chortoq tumani,Чартакский район,Chartak district,Чортоқ тумани,183.0,137.0,114.0,205.0,224.0,367.0,344.0,466.0,398.0,352.0,295.0,99.0,24.0,45.0,86.0
1714237,Chust tumani,Чустский район,Chust district,Чуст тумани,427.0,486.0,561.0,630.0,534.0,452.0,296.0,229.0,329.0,268.0,191.0,162.0,103.0,202.0,168.0
1714242,Yangiqo‘rg‘on tumani,Янгикурганский район,Yangikurgan district,Янгиқўрғон тумани,356.0,374.0,408.0,429.0,395.0,405.0,407.0,384.0,452.0,585.0,416.0,166.0,167.0,114.0,137.0
1718,Samarqand viloyati,Самаркандская область,Samarkand region,Самарқанд вилояти,12332.0,12983.0,9326.0,12738.0,11291.0,10709.0,10273.0,10326.0,12017.0,8035.0,5142.0,9591.0,9071.0,10880.0,13330.0
1718401,Samarqand shahri,Город Самарканд,Samarkand city,Самарқанд шаҳри,3649.0,3885.0,2076.0,3015.0,2702.0,2330.0,1426.0,1992.0,3431.0,2157.0,880.0,4918.0,3735.0,4707.0,4364.0
1718406,Kattaqo'rg'on shahar,Город  Каттакурган,Kattaqo'rg'on city,Каттақўрғон шаҳар,541.0,410.0,306.0,491.0,619.0,509.0,292.0,88.0,241.0,283.0,280.0,571.0,390.0,450.0,476.0
1718203,Oqdaryo tumani,Акдарьинский район,Akdarya district,Оқдарё тумани,629.0,729.0,602.0,1123.0,813.0,678.0,623.0,666.0,169.0,94.0,99.0,219.0,454.0,575.0,700.0
1718206,Bulung‘ur tumani,Булунгурский район,Bulungur district,Булунғур тумани,852.0,860.0,930.0,944.0,880.0,825.0,879.0,881.0,854.0,577.0,433.0,432.0,351.0,366.0,795.0
1718209,Jomboy tumani,Джамбайский район,Jomboy district,Жомбой тумани,612.0,698.0,706.0,829.0,678.0,690.0,688.0,742.0,847.0,599.0,341.0,398.0,335.0,350.0,463.0
1718212,Ishtixon tumani,Иштыханский район,Ishtykhan district,Иштихон тумани,414.0,662.0,430.0,600.0,512.0,730.0,718.0,635.0,578.0,385.0,279.0,521.0,376.0,363.0,512.0
1718215,Kattaqo‘rg‘on tumani,Каттакурганский район,Kattakurgan district,Каттақўрғон тумани,729.0,1230.0,919.0,979.0,887.0,904.0,738.0,892.0,644.0,312.0,441.0,451.0,572.0,467.0,631.0
1718216,Qo‘shrabot tumani,Кошрабадский район,Koshrabad district,Қўшработ тумани,689.0,925.0,851.0,941.0,737.0,575.0,440.0,551.0,703.0,421.0,164.0,234.0,320.0,315.0,421.0
1718218,Narpay tumani,Нарпайский район,Narpai district,Нарпай тумани,37.0,59.0,26.0,104.0,590.0,582.0,666.0,604.0,626.0,427.0,393.0,227.0,255.0,292.0,470.0
